book_id,isbn13,authors,original_publication_year,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
6492,9780446531380,Anne Bishop,2014,"Queen of the Darkness (The Black Jewels, #3)",4.37,21533,217,562,2556,5931,12267,https://images.gr-assets.com/books/1325423531m/47959.jpg,https://images.gr-assets.com/books/1325423531s/47959.jpg
6493,9780802135220,Harper Sloan,1926,"Axel (Corps Security, #1)",4.13,33793,700,1401,5250,11822,14620,https://images.gr-assets.com/books/1395241107m/21518647.jpg,https://images.gr-assets.com/books/1395241107s/21518647.jpg
6494,9781400096930,Julie James,2008,"A Lot like Love (FBI/US Attorney, #2)",4.09,25695,180,768,4815,10805,9127,https://images.gr-assets.com/books/1284384506m/8419428.jpg,https://images.gr-assets.com/books/1284384506s/8419428.jpg
6495,9780062347270,"Jim Kjelgaard, Carl Pfeuffer",2013,"Big Red (Big Red, #1)",4.11,16068,239,532,3219,5306,6772,https://images.gr-assets.com/books/1320551723m/123170.jpg,https://images.gr-assets.com/books/1320551723s/123170.jpg
6496,9780061957930,Caleb Carr,1983,"The Angel of Darkness (Dr. Laszlo Kreizler, #2)",3.94,17727,120,775,4246,7431,5155,https://images.gr-assets.com/books/1433066571m/767307.jpg,https://images.gr-assets.com/books/1433066571s/767307.jpg
6497,9780441017800,George R.R. Martin,1997,"A Dance with Dragons: After the Feast (A Song of Ice and Fire #5, Part 2 of 2)",4.41,16917,75,238,1619,5766,9219,https://images.gr-assets.com/books/1327932256m/13337716.jpg,https://images.gr-assets.com/books/1327932256s/13337716.jpg
6498,9780689856400,Mercer Mayer,1999,I Was So Mad,4.21,15492,216,579,2847,3957,7893,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6499,9780765333510,Arthur Conan Doyle,2010,"Silver Blaze (The Memoirs of Sherlock Holmes, #1)",4.18,14295,229,414,2442,4736,6474,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6500,9780670037730,Augusten Burroughs,1962,Sellevision,3.54,13633,452,1651,4474,4194,2862,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6501,9781401225650,Agatha Christie,2009,Crooked House,3.98,20183,151,724,4897,8089,6322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6502,9780224061640,T.H. White,1997,"The Sword in the Stone (The Once and Future King, #1)",3.92,19482,440,1111,4525,6965,6441,https://images.gr-assets.com/books/1355212194m/316845.jpg,https://images.gr-assets.com/books/1355212194s/316845.jpg
6503,9789380349300,Jaclyn Moriarty,2013,"The Year of Secret Assignments (Ashbury/Brookfield, #2)",3.90,17921,317,1264,4301,6010,6029,https://images.gr-assets.com/books/1388634474m/82780.jpg,https://images.gr-assets.com/books/1388634474s/82780.jpg
6504,9780679724700,Anne Rice,1992,"Prince Lestat (The Vampire Chronicles, #11)",3.76,15899,740,1499,3696,4883,5081,https://images.gr-assets.com/books/1394635385m/21412673.jpg,https://images.gr-assets.com/books/1394635385s/21412673.jpg
6505,9780743271190,L.M. Montgomery,2015,The Blue Castle ,4.23,20815,260,672,3209,6627,10047,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6506,9781598184550,Cecelia Ahern,2009,The Gift,3.68,18442,509,1792,5482,5902,4757,https://images.gr-assets.com/books/1286019892m/4279056.jpg,https://images.gr-assets.com/books/1286019892s/4279056.jpg
6507,9780842332360,Dean Koontz,1996,"Deeply Odd (Odd Thomas, #6)",4.01,15986,225,788,3301,6033,5639,https://images.gr-assets.com/books/1364250954m/15797722.jpg,https://images.gr-assets.com/books/1364250954s/15797722.jpg
6508,9780375507490,"Alan Moore, Stephen R. Bissette, John Totleben, Rick Veitch, Ramsey Campbell",1987,"Swamp Thing, Vol. 1: Saga of the Swamp Thing",4.20,18399,262,538,2812,6398,8389,https://images.gr-assets.com/books/1393967527m/102324.jpg,https://images.gr-assets.com/books/1393967527s/102324.jpg
6509,9780060922240,Arthur C. Clarke,1951,"3001: The Final Odyssey (Space Odyssey, #4)",3.49,16614,521,2093,5721,5212,3067,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6510,9780061836920,Dennis Lehane,2014,"Prayers for Rain (Kenzie & Gennaro, #5)",4.08,16741,101,357,3005,7909,5369,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6511,9780307957240,Alyson Noel,1987,"The Immortals Boxed Set (The Immortals, #1-3)",4.28,13137,379,588,1840,2464,7866,https://images.gr-assets.com/books/1311995373m/7701275.jpg,https://images.gr-assets.com/books/1311995373s/7701275.jpg
6512,9780670038720,Agatha Christie,1418,"The Mirror Crack'd from Side to Side (Miss Marple, #9)",3.89,23061,109,884,6586,9368,6114,https://images.gr-assets.com/books/1466335226m/16372.jpg,https://images.gr-assets.com/books/1466335226s/16372.jpg
6513,9780375760910,Lara Adrian,2012,"Shades of Midnight (Midnight Breed, #7)",4.28,23572,112,461,3412,8243,11344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6514,9780061561630,Jan Brett,2004,The Hat,4.25,17336,166,517,2829,5072,8752,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6515,9780062320060,Kasie West,2016,"Pivot Point (Pivot Point, #1)",4.08,21502,471,872,3549,8131,8479,https://images.gr-assets.com/books/1356020486m/11988046.jpg,https://images.gr-assets.com/books/1356020486s/11988046.jpg
6516,9780802715170,"Henning Mankell, Laurie Thompson",2005,"The Dogs of Riga (Kurt Wallander, #2)",3.72,18098,173,1191,5616,7656,3462,https://images.gr-assets.com/books/1341858828m/39795.jpg,https://images.gr-assets.com/books/1341858828s/39795.jpg
6517,9780425214600,Paolo Bacigalupi,2010,The Water Knife,3.83,14369,273,816,3368,6489,3423,https://images.gr-assets.com/books/1411059576m/23209924.jpg,https://images.gr-assets.com/books/1411059576s/23209924.jpg
6518,9780062265980,Karl Weber,1589,"Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It",4.19,13973,88,320,2390,5288,5887,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6519,9780553384820,Catherine Coulter,2008,The Cove (FBI Thriller #1),3.86,18870,548,1228,4529,6672,5893,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6521,9780374281090,Herman Wouk,1977,The Caine Mutiny,4.23,16677,109,367,2481,6378,7342,https://images.gr-assets.com/books/1410224968m/368772.jpg,https://images.gr-assets.com/books/1410224968s/368772.jpg
6522,9781594480870,Becca Fitzpatrick,2009,Black Ice,3.88,21354,857,1658,4429,6691,7719,https://images.gr-assets.com/books/1414369023m/21943246.jpg,https://images.gr-assets.com/books/1414369023s/21943246.jpg
6523,9780060737560,James Lee Burke,1973,"The Neon Rain (Dave Robicheaux, #1)",3.98,16387,274,753,3431,6491,5438,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6524,9780345498120,"Thomas à Kempis, William Benham",1998,The Imitation of Christ,4.19,14835,297,653,2317,4194,7374,https://images.gr-assets.com/books/1320442968m/851393.jpg,https://images.gr-assets.com/books/1320442968s/851393.jpg
6525,9780307020920,K.A. Linde,2013,"Avoiding Responsibility (Avoiding, #2)",4.07,22706,460,1102,3937,8011,9196,https://images.gr-assets.com/books/1351018683m/13560262.jpg,https://images.gr-assets.com/books/1351018683s/13560262.jpg
6526,9780192838440,Kevin Henkes,2015,Kitten's First Full Moon,4.07,18642,364,928,3649,5708,7993,https://images.gr-assets.com/books/1400866970m/237665.jpg,https://images.gr-assets.com/books/1400866970s/237665.jpg
6527,9781455581160,"Brian K. Vaughan, Fiona Staples",2001,"Saga, Vol. 6 (Saga, #6)",4.49,18961,23,127,1334,6492,10985,https://images.gr-assets.com/books/1486028997m/28862528.jpg,https://images.gr-assets.com/books/1486028997s/28862528.jpg
6528,9780140115860,Debbie Macomber,2010,"A Good Yarn (Blossom Street, #2)",4.11,17712,103,452,3636,6671,6850,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6529,9780553573250,Richard Castle,2007,"Naked Heat (Nikki Heat, #2)",3.75,19486,171,1006,6448,7683,4178,https://images.gr-assets.com/books/1327874198m/7776678.jpg,https://images.gr-assets.com/books/1327874198s/7776678.jpg
6531,9781442407690,L.J. Smith,1992,"The Initiation / The Captive Part I (The Secret Circle, #1-2)",3.96,21026,440,1402,4746,6465,7973,https://images.gr-assets.com/books/1341591862m/3099780.jpg,https://images.gr-assets.com/books/1341591862s/3099780.jpg
6532,9781933718550,R.L. Stine,2008,"Night of the Living Dummy (Goosebumps, #7)",3.80,17991,508,1592,5044,4737,6110,https://images.gr-assets.com/books/1328867793m/125564.jpg,https://images.gr-assets.com/books/1328867793s/125564.jpg
6533,9780991140220,Jeffrey Archer,2001,"Shall We Tell the President? (Kane & Abel, #3)",3.69,14482,191,1080,4705,5513,2993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6534,9780140546230,Charlaine Harris,2008,"Grave Secret (Harper Connelly, #4)",3.94,24694,169,1098,6134,9836,7457,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6535,9781455518370,Peter Shaffer,1997,Equus,3.94,16409,393,1100,3430,5710,5776,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6536,9781841954810,Raymond E. Feist,2011,"Shards of a Broken Crown (The Serpentwar Saga, #4)",3.99,17266,102,637,4094,6893,5540,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6537,9780449208280,"Chris Colfer, Brandon Dorman",2010,"The Enchantress Returns (The Land of Stories, #2)",4.49,19829,111,300,1767,5194,12457,https://images.gr-assets.com/books/1364843824m/17722973.jpg,https://images.gr-assets.com/books/1364843824s/17722973.jpg
6538,9781455525840,Charlie N. Holmberg,2011,"The Master Magician (The Paper Magician Trilogy, #3)",3.82,17662,193,1131,4950,6806,4582,https://images.gr-assets.com/books/1422130439m/23485372.jpg,https://images.gr-assets.com/books/1422130439s/23485372.jpg
6539,9781841496050,Dean Koontz,1985,One Door Away from Heaven,3.95,17258,305,958,4070,5965,5960,https://images.gr-assets.com/books/1308459846m/15746.jpg,https://images.gr-assets.com/books/1308459846s/15746.jpg
6540,9783453162890,Lisa Kleypas,2007,"Love in the Afternoon (The Hathaways, #5)",4.20,26793,114,665,4348,10238,11428,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6541,9780345346290,"Joseph Delaney, Patrick Arrasmith",1915,"Attack of the Fiend (The Last Apprentice / Wardstone Chronicles, #4)",4.19,17183,139,437,2920,6199,7488,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6542,9780425212690,Jennifer Probst,1993,"The Marriage Trap (Marriage to a Billionaire, #2)",3.90,26010,255,1326,6654,10298,7477,https://images.gr-assets.com/books/1346736227m/14165516.jpg,https://images.gr-assets.com/books/1346736227s/14165516.jpg
6543,9780340884360,"Sam Smith, Doug Grud",2004,The Jordan Rules,4.23,11513,184,404,1860,3198,5867,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6544,9782211065890,Michelle Moran,1987,The Heretic Queen,4.21,18301,144,428,2816,6916,7997,https://images.gr-assets.com/books/1422755729m/2897258.jpg,https://images.gr-assets.com/books/1422755729s/2897258.jpg
6545,9780373210060,John Ortberg,2009,"If You Want to Walk on Water, You've Got to Get Out of the Boat",4.13,12970,168,520,2384,4300,5598,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6546,9781603093000,Janice Y.K. Lee,1980,The Piano Teacher,3.32,18010,466,2483,7500,5930,1631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6547,9780374504650,Livia E. Bitton-Jackson,1997,I Have Lived a Thousand Years,4.17,16411,295,481,2684,5709,7242,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6548,9780312938830,"Roy F. Baumeister, John Tierney",2014,Willpower: Rediscovering the Greatest Human Strength,3.95,13820,281,692,3021,5211,4615,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6549,9780671020830,Tami Hoag,1991,"Secrets to the Grave (Oak Knoll, #2)",4.09,17327,122,508,3301,7069,6327,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6550,9780307595610,Caragh M. O'Brien,2012,"Prized (Birthmarked, #2)",3.99,20795,305,1011,4401,7958,7120,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6551,9780143039660,Piers Anthony,2005,"With a Tangled Skein (Incarnations of Immortality, #3)",3.98,17694,119,772,4346,6593,5864,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6552,9780062457740,Anita Shreve,2010,Body Surfing,3.31,16343,439,2313,7075,4820,1696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6553,9780393086930,"Ford Madox Ford, Kenneth Womack, William Baker",2011,The Good Soldier,3.72,17622,660,1623,4554,5933,4852,https://images.gr-assets.com/books/1389213508m/7628.jpg,https://images.gr-assets.com/books/1389213508s/7628.jpg
6554,9780307263940,"Margaret Weis, Tracy Hickman",2005,"Into the Labyrinth (The Death Gate Cycle, #6)",4.09,17226,136,635,3406,6451,6598,https://images.gr-assets.com/books/1327837279m/28484.jpg,https://images.gr-assets.com/books/1327837279s/28484.jpg
6555,9780547807680,J.L. Bourne,2004,"Day by Day Armageddon (Day by Day Armageddon, #1)",4.01,14550,296,845,2795,5063,5551,https://images.gr-assets.com/books/1474936945m/74821.jpg,https://images.gr-assets.com/books/1474936945s/74821.jpg
6556,9788756787660,"Stan Berenstain, Jan Berenstain",2003,The Berenstain Bears' Trouble at School,4.19,15700,198,536,3255,3769,7942,https://images.gr-assets.com/books/1344369313m/1129315.jpg,https://images.gr-assets.com/books/1344369313s/1129315.jpg
6557,9780142400300,"Robin Furth, Stephen King, Peter Straub, Tony Shasteen, Nei Ruffino",2004,The Talisman (Volume 1): The Road of Trials,4.34,12431,151,358,1612,3312,6998,https://images.gr-assets.com/books/1320441659m/6907672.jpg,https://images.gr-assets.com/books/1320441659s/6907672.jpg
6558,9780425218430,David Brin,1998,"Sundiver (The Uplift Saga, #1)",3.65,18433,361,1481,6061,6799,3731,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6559,9780312362910,Stephen Fry,2011,Moab Is My Washpot (Memoir #1),3.98,17128,382,729,3273,7140,5604,https://images.gr-assets.com/books/1327963490m/66857.jpg,https://images.gr-assets.com/books/1327963490s/66857.jpg
6560,9781841591000,Meredith Wild,2007,"Hardline (Hacker, #3)",4.26,17804,166,508,2565,5905,8660,https://images.gr-assets.com/books/1402463128m/22454958.jpg,https://images.gr-assets.com/books/1402463128s/22454958.jpg
6561,9780330487190,John Sandford,1999,"Eyes of Prey (Lucas Davenport, #3)",4.18,18159,84,263,2941,7897,6974,https://images.gr-assets.com/books/1400408527m/37297.jpg,https://images.gr-assets.com/books/1400408527s/37297.jpg
6562,9780399157560,Peter Lerangis,1994,"The Dead of Night (The 39 Clues: Cahills vs. Vespers, #3)",4.16,15648,279,577,3018,4225,7549,https://images.gr-assets.com/books/1331686275m/11512688.jpg,https://images.gr-assets.com/books/1331686275s/11512688.jpg
6563,9780718154840,Ellen Schreiber,1943,"Kissing Coffins (Vampire Kisses, #2)",3.87,22921,680,2041,5718,5613,8869,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6564,9780915144860,Sebastian Junger,1990,War,4.22,15686,105,388,2263,6187,6743,https://images.gr-assets.com/books/1344271278m/7519640.jpg,https://images.gr-assets.com/books/1344271278s/7519640.jpg
6565,9780393072230,John Corey Whaley,2014,Where Things Come Back,3.81,17534,468,1372,4278,6267,5149,https://images.gr-assets.com/books/1330581469m/8563789.jpg,https://images.gr-assets.com/books/1330581469s/8563789.jpg
6566,9780452297650,Anita Shreve,2005,A Wedding in December,3.08,17142,882,3376,7591,4075,1218,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6567,9780446676500,Simon Singh,2005,Big Bang: The Origin of the Universe,4.14,13015,230,541,2237,4203,5804,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6568,9780743444290,"Alan Moore, Kevin O'Neill",2009,"The League of Extraordinary Gentlemen, Vol. 2",3.94,17879,243,959,4149,6863,5665,https://images.gr-assets.com/books/1327904678m/107007.jpg,https://images.gr-assets.com/books/1327904678s/107007.jpg
6569,9780060684130,Jacqueline Winspear,1993,"Birds of a Feather (Maisie Dobbs, #2)",3.95,20713,121,546,4794,9975,5277,https://images.gr-assets.com/books/1386728383m/83083.jpg,https://images.gr-assets.com/books/1386728383s/83083.jpg
6570,9781401360210,Shiv Khera,2002,You Can Win: A Step by Step Tool for Top Achievers,3.83,11844,371,855,2906,4054,3658,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6571,9780765346290,John Flanagan,2016,"The Outcasts (Brotherband Chronicles, #1)",4.37,18183,197,317,1901,5935,9833,https://images.gr-assets.com/books/1327968303m/10551947.jpg,https://images.gr-assets.com/books/1327968303s/10551947.jpg
6572,9780312424080,Umberto Eco,2011,On Ugliness,3.88,13080,767,976,2492,3698,5147,https://images.gr-assets.com/books/1320443510m/520738.jpg,https://images.gr-assets.com/books/1320443510s/520738.jpg
6573,9781401237780,Leil Lowndes,2005,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,3.80,13156,439,1057,3446,4027,4187,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6574,9780886773530,Gosho Aoyama,1943,"Case Closed, Vol. 1",4.36,13948,200,379,1788,3414,8167,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6575,9780099595820,C.S. Lewis,1999,The Abolition of Man,4.07,15783,268,710,3070,5344,6391,https://images.gr-assets.com/books/1418843138m/79428.jpg,https://images.gr-assets.com/books/1418843138s/79428.jpg
6576,9780312699450,Yoshihiro Togashi,1969,"Yu Yu Hakusho, Volume 1: Goodbye, Material World! (Yu Yu Hakusho, #1)",4.29,14037,169,503,2075,3593,7697,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6577,9780609810120,Philippa Gregory,1974,"The King's Curse (The Plantagenet and Tudor Novels, #7)",3.98,15965,157,608,3511,6812,4877,https://images.gr-assets.com/books/1405267460m/15849910.jpg,https://images.gr-assets.com/books/1405267460s/15849910.jpg
6578,9781400095570,Robin Hobb,1990,"Shaman's Crossing (Soldier Son, #1)",3.42,17043,824,2353,5684,5221,2961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6579,9780872206340,Joshilyn Jackson,1991,Gods in Alabama,3.86,16469,207,899,4151,6979,4233,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6580,9780525453670,Sue Grafton,1989,"U Is for Undertow (Kinsey Millhone, #21)",3.93,21416,105,604,5579,9594,5534,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6581,9781682305060,R.A. Salvatore,1968,"Passage to Dawn (Forgotten Realms: Legacy of the Drow, #4; Legend of Drizzt, #10)",4.07,15492,118,574,3277,5697,5826,https://images.gr-assets.com/books/1312023199m/111023.jpg,https://images.gr-assets.com/books/1312023199s/111023.jpg
6582,9780375955720,L.A. Meyer,1997,"Bloody Jack (Bloody Jack, #1)",4.11,20265,475,834,3403,6873,8680,https://images.gr-assets.com/books/1392868382m/295649.jpg,https://images.gr-assets.com/books/1392868382s/295649.jpg
6583,9780609807260,Phil Knight,1958,Shoe Dog: A Memoir by the Creator of NIKE,4.46,28643,405,487,2235,7997,17519,https://images.gr-assets.com/books/1457284880m/27220736.jpg,https://images.gr-assets.com/books/1457284880s/27220736.jpg
6584,9780141019090,Paul Pilkington,2014,"The One You Love (Emma Holden Suspense Mystery, #1)",3.39,15091,871,2132,5011,4415,2662,https://images.gr-assets.com/books/1328103463m/11981168.jpg,https://images.gr-assets.com/books/1328103463s/11981168.jpg
6585,9780993800140,J.D. Robb,2013,"Survivor In Death (In Death, #20)",4.38,21465,58,246,2509,7396,11256,https://images.gr-assets.com/books/1298296888m/109367.jpg,https://images.gr-assets.com/books/1298296888s/109367.jpg
6586,9780062415840,Andrew Loomis,1989,Figure Drawing for All It's Worth (How to draw and paint),3.99,12971,637,909,2429,3003,5993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6587,9780758266930,Sarah Waters,2013,Affinity,3.73,17173,463,1409,4771,6274,4256,https://images.gr-assets.com/books/1328087803m/72929.jpg,https://images.gr-assets.com/books/1328087803s/72929.jpg
6589,9780752858520,Clive Cussler,1989,"Iceberg (Dirk Pitt, #3)",3.83,17357,141,863,5131,6881,4341,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6590,9780192838630,Bill Watterson,1978,The Authoritative Calvin and Hobbes: A Calvin and Hobbes Treasury,4.73,18198,20,61,701,3295,14121,https://images.gr-assets.com/books/1391114055m/59715.jpg,https://images.gr-assets.com/books/1391114055s/59715.jpg
6591,9780449003790,Tim Winton,2012,Cloudstreet,3.97,14863,436,954,2670,5338,5465,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6592,9781423111440,Jack Ketchum,2005,The Girl Next Door,3.95,15793,459,927,3193,5592,5622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6593,9780345543080,Carlos Castaneda,2002,A Separate Reality,4.06,13080,202,543,2595,4659,5081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6594,9780753819920,"Natsuo Kirino, Stephen Snyder",1998,Out,3.93,17053,302,934,3617,7038,5162,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6595,9780425132950,"Philippa Pearce, Susan Einzig",1915,Tom's Midnight Garden,4.05,17849,279,762,3705,6189,6914,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
